image_path,x1,y1,x2,y2,score
images/000000005178.jpg,146.868949,68.934396,272.035898,245.019182,-0.874220
images/000000005178.jpg,72.073248,16.449233,119.011815,92.869651,-0.918582
images/000000005178.jpg,448.493360,48.638768,521.612655,143.877953,-0.919936
images/000000005178.jpg,60.618898,110.556349,223.609963,243.371911,-0.996577
images/000000005178.jpg,551.292582,96.543924,640.000000,147.213356,-0.998847
images/000000006845.jpg,371.042650,190.512127,522.186270,301.874602,-0.819674
images/000000006845.jpg,26.179831,154.672883,79.618385,229.374798,-0.856516
images/000000006845.jpg,15.890971,141.526131,127.127859,236.707924,-0.887883
images/000000006845.jpg,368.982465,80.722386,439.548384,120.831546,-0.993885
images/000000006846.jpg,290.286619,249.701763,550.227604,472.412144,-0.900996
images/000000006846.jpg,80.952002,37.460063,640.000000,473.000000,-0.942004
images/000000007558.jpg,537.889786,191.439689,612.115510,240.186578,-0.827731
images/000000007558.jpg,408.990394,190.157886,505.180609,243.709497,-0.846285
images/000000007558.jpg,280.009930,168.230224,350.348710,204.087669,-0.896532
images/000000007558.jpg,146.418230,180.837640,207.594154,260.553389,-0.959626
images/000000007558.jpg,108.628268,179.059665,255.937921,254.632025,-0.969378
images/000000007558.jpg,32.733635,182.124578,145.296949,246.048129,-0.992831
images/000000007601.jpg,109.458639,127.398683,481.192482,376.075530,-0.888720
images/000000007621.jpg,154.224676,67.309875,382.828111,266.150431,-0.845891
images/000000008457.jpg,233.901548,220.849456,409.479088,378.700490,-0.883123
images/000000008457.jpg,3.599606,145.531635,404.449906,413.886976,-0.973950
images/000000008457.jpg,241.263933,1.000000,427.000000,136.366928,-0.975572
images/000000008595.jpg,171.159496,33.410997,380.765706,340.852626,-0.900678
images/000000008595.jpg,449.285257,194.758703,528.853446,242.722641,-0.941610
images/000000008595.jpg,159.162613,16.458884,569.790798,350.348637,-0.950646
images/000000008595.jpg,566.122739,188.892806,637.249971,247.442234,-0.990096
images/000000008612.jpg,179.089520,339.857383,381.359192,521.582499,-0.821327
images/000000008612.jpg,75.922210,300.418361,389.069131,470.266701,-0.931442
images/000000008612.jpg,25.725021,50.553026,228.876081,221.957254,-0.990943
images/000000008612.jpg,156.890558,222.866343,278.249181,290.118774,-0.996557
images/000000008797.jpg,109.169539,39.087423,434.393017,224.247103,-0.908401
images/000000008797.jpg,9.338539,120.110285,108.135555,200.456991,-0.961400
images/000000008797.jpg,1.000000,140.974176,313.637164,313.000000,-0.985579
images/000000008965.jpg,297.932986,179.062183,469.605614,275.588590,-0.968741
images/000000008965.jpg,232.199529,205.374383,424.756519,319.813056,-0.980178
images/000000009603.jpg,499.906998,225.357129,586.402802,348.761490,-0.850869
images/000000009603.jpg,54.406654,364.678801,165.860426,430.486819,-0.917008
images/000000009603.jpg,276.155427,277.559335,447.916150,430.350782,-0.955467
images/000000009708.jpg,240.572908,158.448188,409.224191,261.970828,-0.665982
images/000000009708.jpg,179.944313,172.651066,265.781621,296.120138,-0.962590
images/000000009708.jpg,283.343464,384.803334,349.705656,424.314755,-0.975596
images/000000009708.jpg,399.881938,213.094497,564.269555,355.649234,-0.994768
images/000000010495.jpg,78.216023,67.933886,431.611644,373.948661,-0.748106
images/000000010936.jpg,169.291279,197.070802,260.371737,250.856194,-0.857245
images/000000010936.jpg,104.605764,174.322435,248.000606,257.829812,-0.893829
images/000000010936.jpg,244.707833,161.826985,401.363538,253.703836,-0.945130
images/000000010936.jpg,547.630144,327.557893,620.841355,383.690588,-0.994489
images/000000010936.jpg,51.016785,1.287133,117.643615,64.044930,-0.996637
images/000000011169.jpg,84.949793,56.847385,630.204680,402.161753,-0.794821
images/000000011169.jpg,32.197555,49.492593,103.730478,86.723952,-0.961022
images/000000011336.jpg,131.428277,146.638079,549.717229,480.000000,-0.929113
images/000000011336.jpg,557.635509,318.048148,629.184268,377.019600,-0.974804
images/000000011336.jpg,1.000000,424.006913,53.232517,480.000000,-0.979048
images/000000012407.jpg,1.000000,192.542808,326.053535,368.092196,-0.969678
images/000000012475.jpg,305.054569,141.143424,509.037647,276.133600,-0.819883
images/000000012475.jpg,141.683958,176.955975,272.920884,288.186139,-0.929584
images/000000012696.jpg,423.052577,34.119811,606.331741,327.003006,-0.647319
images/000000012696.jpg,306.833514,11.126616,558.828225,329.941050,-0.830131
images/000000012696.jpg,87.362907,1.000000,579.097408,367.975795,-0.854070
images/000000012696.jpg,4.658537,129.209209,142.967003,342.746331,-0.870628
images/000000013235.jpg,1.000000,84.839159,399.304690,427.000000,-0.854474
images/000000013235.jpg,452.745316,238.596301,520.361484,294.550156,-0.949834
images/000000013471.jpg,301.624580,301.635495,478.712279,566.408874,-0.642283
images/000000013471.jpg,25.929996,434.937776,162.106088,629.813898,-0.773510
images/000000013471.jpg,38.560372,418.558126,275.664483,554.393568,-0.796613
images/000000013471.jpg,469.282944,362.204276,551.293295,433.003984,-0.984072
images/000000013471.jpg,514.899989,1.428427,600.812039,80.837989,-0.993873
images/000000013556.jpg,241.338694,350.105181,338.940316,416.016220,-0.937420
images/000000013556.jpg,94.345573,209.085471,434.000000,446.015551,-0.944157
images/000000013556.jpg,75.487271,483.367270,143.787483,539.131807,-0.989604
images/000000014430.jpg,196.580672,116.639885,365.035707,363.403790,-0.956662
images/000000014430.jpg,535.281765,205.513784,640.000000,270.912354,-0.972582
images/000000014430.jpg,546.115508,1.000000,638.075629,66.164368,-0.998324
images/000000014430.jpg,129.140063,108.991894,473.111513,402.177472,-0.998622
images/000000014733.jpg,411.657208,149.211809,628.128862,274.132600,-0.888733
images/000000014733.jpg,570.633135,211.218298,640.000000,336.230679,-0.947016
images/000000014733.jpg,38.640736,262.243121,132.193097,318.276741,-0.968805
images/000000014733.jpg,205.545559,232.235012,314.381818,286.686280,-0.999900
images/000000015438.jpg,188.489068,161.522688,619.739719,447.753920,-0.869623
images/000000015438.jpg,62.499860,240.365739,273.505537,480.000000,-0.990620
images/000000015486.jpg,1.600617,120.597541,71.056843,161.244112,-0.891845
images/000000015823.jpg,205.199909,129.021542,312.115773,292.619254,-0.774590
images/000000015823.jpg,128.686254,137.160710,336.160120,307.266981,-0.832917
images/000000015984.jpg,341.186992,102.945094,583.188661,429.000000,-0.830961
images/000000015984.jpg,121.424938,22.926129,293.316126,116.021277,-0.970914
images/000000016005.jpg,1.000000,174.747528,248.135077,480.000000,-0.992779
images/000000016183.jpg,61.832386,195.166918,218.543199,454.201737,-0.949908
images/000000016183.jpg,366.044559,347.964656,444.717455,471.349663,-0.970244
images/000000016183.jpg,120.387522,165.318434,324.203985,432.682141,-0.991429
images/000000016183.jpg,336.241667,33.986552,480.000000,266.086541,-0.993581
images/000000016362.jpg,112.678894,277.003111,179.390233,333.487058,-0.997083
images/000000016697.jpg,129.695579,34.094034,324.364799,324.476899,-0.586511
images/000000016697.jpg,440.027450,61.533919,627.756595,318.590451,-0.766053
images/000000016697.jpg,338.475071,81.477024,490.504680,314.813112,-0.785288
images/000000016697.jpg,265.542763,45.364787,414.815736,269.529644,-0.856919
images/000000016697.jpg,193.938475,17.042049,634.871791,326.075796,-0.867503
images/000000016697.jpg,1.000000,147.181823,84.435960,283.113491,-0.937812
images/000000016697.jpg,1.000000,40.490442,194.718108,302.708896,-0.987673
images/000000017324.jpg,225.039012,137.387965,465.295752,296.424380,-0.983715
images/000000017324.jpg,140.610386,123.207307,240.983819,272.179213,-0.989035
images/000000017324.jpg,26.481572,134.572386,185.692027,267.177556,-0.991194
images/000000017324.jpg,271.862737,135.367182,621.315692,433.152197,-0.997830
images/000000017483.jpg,209.278879,41.373018,534.971344,252.398732,-0.921057
images/000000017602.jpg,159.483431,133.185511,395.909058,348.233725,-0.818104
images/000000017602.jpg,357.397549,26.758267,441.459951,70.066783,-0.999333
images/000000017984.jpg,139.537318,156.445474,220.542866,272.757807,-0.942888
images/000000017984.jpg,387.266921,180.500270,512.753618,283.912703,-0.976109
images/000000017984.jpg,52.161330,115.898579,239.753559,290.717880,-0.997149
images/000000017984.jpg,480.005379,173.981263,631.744697,257.555197,-0.997802
images/000000018239.jpg,94.621557,238.213276,163.021127,303.295679,-0.911799
images/000000018239.jpg,81.666275,239.162465,203.681960,318.470893,-0.992519
images/000000018534.jpg,45.685969,309.244917,152.935612,375.979637,-0.954047
images/000000019157.jpg,147.379610,125.654870,395.393358,448.489861,-0.754592
images/000000019157.jpg,57.694323,339.860048,136.283903,387.564619,-0.994232
images/000000019157.jpg,77.586734,1.000000,640.000000,436.885969,-0.999711
images/000000019755.jpg,183.001888,144.237947,455.539922,427.000000,-0.900265
images/000000019755.jpg,1.000000,112.208271,36.113239,187.652721,-0.997359
images/000000019755.jpg,271.733214,3.020857,342.187053,121.380204,-0.998061
images/000000019974.jpg,242.215514,57.228077,540.037692,411.000000,-0.914311
images/000000020420.jpg,1.000000,1.000000,498.713461,426.000000,-0.975162
images/000000020434.jpg,258.800283,183.107239,443.139887,301.822355,-0.835313
images/000000020434.jpg,182.330322,155.613149,474.089410,309.379138,-0.947408
images/000000020966.jpg,383.521009,147.601388,534.132915,275.004539,-0.940008
images/000000020966.jpg,125.869328,123.610075,224.865394,184.323404,-0.954137
images/000000020966.jpg,469.286009,256.879469,570.409875,337.828956,-0.954823
images/000000021206.jpg,220.449061,5.629126,507.041788,407.453796,-0.840894
images/000000021206.jpg,533.812858,46.675022,614.553967,91.749706,-0.946504
images/000000021206.jpg,130.341176,1.000000,640.000000,459.508931,-0.996705
images/000000021316.jpg,27.453829,137.391769,241.234989,329.206345,-0.932213
images/000000021316.jpg,1.000000,149.543716,421.284532,640.000000,-0.954122
images/000000021316.jpg,307.069249,124.830792,519.707586,327.200949,-0.975561
images/000000021316.jpg,8.875380,9.779413,91.883138,52.452240,-0.984591
images/000000021417.jpg,337.389681,318.116519,414.924683,421.076449,-0.988610
images/000000021417.jpg,194.620365,343.380078,286.642004,427.000000,-0.989094
images/000000022168.jpg,407.983932,392.053374,606.866249,489.621260,-0.876883
images/000000022168.jpg,391.549215,358.177631,640.000000,517.893383,-0.977428
images/000000022223.jpg,179.671427,86.941679,536.453697,313.587647,-0.858039
images/000000022223.jpg,76.213333,3.625892,159.181231,118.429295,-0.967168
images/000000022223.jpg,153.647888,1.274206,255.488728,92.211573,-0.995588
images/000000022223.jpg,79.588827,1.000000,640.000000,213.877055,-0.998731
images/000000022596.jpg,180.247593,141.917846,474.172206,318.103560,-0.882207
images/000000022596.jpg,103.831287,118.385297,195.719360,253.662616,-0.946065
images/000000022596.jpg,75.471095,98.243048,347.665835,262.616588,-0.979397
images/000000022596.jpg,45.981401,100.516464,515.400999,356.077482,-0.985886
images/000000022816.jpg,1.000000,4.098274,99.457426,153.988072,-0.891544
images/000000022816.jpg,197.787147,41.905628,285.088132,119.824237,-0.991465
images/000000022816.jpg,244.960769,357.277170,370.004907,434.695107,-0.999077
images/000000022983.jpg,65.776007,46.052121,434.523860,388.581333,-0.949022
images/000000023424.jpg,216.823766,169.420862,478.559613,480.000000,-0.952532
images/000000023424.jpg,110.277736,24.723790,570.928266,480.000000,-0.992483
images/000000023908.jpg,14.876837,179.785858,396.029723,412.839346,-0.703706
images/000000023908.jpg,1.000000,3.243478,458.093281,369.257202,-0.947945
images/000000024480.jpg,72.940151,92.958990,547.126203,401.523973,-0.703159
images/000000024652.jpg,87.944835,284.769343,168.658520,346.884973,-0.860680
images/000000025374.jpg,79.872585,171.070892,148.395114,273.231023,-0.815172
images/000000025374.jpg,162.666603,136.162662,311.613902,252.895676,-0.921051
images/000000025374.jpg,490.511387,137.898878,544.564455,218.584249,-0.938300
images/000000025374.jpg,426.822933,147.978168,585.573393,240.367900,-0.967140
images/000000025374.jpg,377.108402,150.311349,462.588764,222.986379,-0.970223
images/000000025374.jpg,88.905159,120.370592,190.816538,275.156126,-0.972149
images/000000025374.jpg,576.392211,144.881021,623.569473,213.673584,-0.987447
images/000000025374.jpg,292.178763,173.637946,387.734371,252.051735,-0.991901
images/000000025374.jpg,277.209963,134.697318,518.031045,267.666766,-0.994782
images/000000025625.jpg,278.892018,235.978527,593.527354,415.337061,-0.895058
images/000000025625.jpg,317.348185,407.723201,381.128972,448.925334,-0.968331
images/000000025625.jpg,89.169307,213.336732,181.892499,344.205798,-0.973081
images/000000025858.jpg,343.699916,364.586491,446.657796,516.469953,-0.888837
images/000000025858.jpg,479.120493,395.030835,583.915498,521.000000,-0.905886
images/000000025858.jpg,20.286071,358.479266,205.894316,466.065595,-0.917438
images/000000025858.jpg,362.223408,360.450798,606.474483,521.000000,-0.922347
images/000000025858.jpg,18.888683,1.000000,527.108025,244.243553,-0.998117
images/000000026111.jpg,54.433746,207.808841,204.426870,291.069883,-0.697607
images/000000026111.jpg,387.949652,211.416443,522.693492,291.054754,-0.797793
images/000000026111.jpg,213.199106,208.815399,307.972112,295.785356,-0.828346
images/000000026111.jpg,97.003906,195.505067,306.082359,312.298100,-0.908973
images/000000026111.jpg,322.119253,208.546077,504.188024,313.657577,-0.909762
images/000000026111.jpg,374.766843,141.989349,508.362884,222.829481,-0.930406
images/000000026111.jpg,115.598382,139.673044,217.856033,202.079657,-0.968546
images/000000026111.jpg,224.570668,146.187931,313.494083,209.402594,-0.974586
images/000000026506.jpg,518.871478,198.627085,588.220100,240.460372,-0.809451
images/000000026506.jpg,561.145640,10.061504,634.216822,52.356515,-0.920979
images/000000026506.jpg,36.620442,197.308049,198.326790,298.624968,-0.955391
images/000000026506.jpg,329.429923,233.377189,410.990609,306.070240,-0.960628
images/000000026506.jpg,1.000000,187.851689,80.975760,271.116461,-0.994806
images/000000026517.jpg,173.280972,218.308389,326.122961,312.791767,-0.629338
images/000000026517.jpg,298.355210,173.015493,446.272147,259.563844,-0.724270
images/000000026517.jpg,252.700943,73.969483,328.892083,121.506504,-0.957648
images/000000026517.jpg,74.015415,39.455408,194.739103,103.582437,-0.992736
images/000000026517.jpg,4.309894,18.807600,163.071922,110.555255,-0.999584
images/000000026719.jpg,69.997895,168.058567,398.497405,640.000000,-0.876299
images/000000027377.jpg,64.804898,159.664057,367.171540,402.875523,-0.992095
images/000000027710.jpg,209.448410,268.150143,442.265468,390.811669,-0.860253
images/000000027710.jpg,232.809571,146.901236,302.664793,251.795424,-0.906841
images/000000027710.jpg,154.201976,126.082045,337.052826,228.709195,-0.908518
images/000000027710.jpg,2.705170,62.322175,142.846241,144.589378,-0.921986
images/000000027710.jpg,388.250129,1.859289,470.274537,47.205450,-0.924778
images/000000027710.jpg,197.118225,30.215744,327.596161,117.140823,-0.928686
images/000000027710.jpg,379.958206,82.579944,562.869546,192.341896,-0.946397
images/000000027710.jpg,299.868305,25.921300,468.704200,119.176985,-0.949031
images/000000027710.jpg,359.502146,1.000000,640.000000,214.972866,-0.969696
images/000000027710.jpg,62.484173,44.553178,251.083905,156.191883,-0.974968
images/000000027710.jpg,59.595962,11.230310,155.470636,70.689653,-0.977025
images/000000027710.jpg,403.971054,284.220394,615.243787,419.651736,-0.980443
images/000000027739.jpg,79.713466,120.179703,618.966170,450.950962,-0.871841
images/000000027975.jpg,318.230020,333.624577,376.760453,411.429670,-0.970898
images/000000028429.jpg,220.918509,17.977745,567.189215,464.472814,-0.744401
images/000000028738.jpg,38.609753,188.990006,151.359939,358.148980,-0.654704
images/000000028738.jpg,349.363035,148.973472,604.135737,359.288834,-0.768399
images/000000028738.jpg,35.764917,136.940392,193.626714,386.671070,-0.900860
images/000000028738.jpg,197.154081,159.865206,343.749895,363.902450,-0.916511
images/000000028738.jpg,32.936669,140.722287,446.749060,371.974475,-0.941554
images/000000028738.jpg,507.628189,1.000000,640.000000,51.650703,-0.993272
images/000000028988.jpg,44.193303,108.366778,371.055336,561.096768,-0.870214
images/000000029341.jpg,47.212481,110.927929,519.255240,367.337705,-0.652966
images/000000029341.jpg,393.743279,1.000000,482.047529,54.813540,-0.993907
images/000000029341.jpg,359.794849,2.767311,410.278653,69.524681,-0.997495
images/000000030113.jpg,305.213206,184.171833,386.083466,230.275317,-0.989345
images/000000030693.jpg,1.000000,60.320104,408.998711,330.831307,-0.803660
images/000000030693.jpg,15.833378,9.529893,96.356885,50.574531,-0.980167
images/000000031471.jpg,76.639188,145.937429,235.551858,234.431669,-0.927087
images/000000031471.jpg,86.987028,254.677981,312.470283,427.000000,-0.938876
images/000000031471.jpg,338.787962,48.860081,383.538570,115.479487,-0.989188
images/000000031569.jpg,127.065098,279.068396,284.797470,423.284180,-0.980709
images/000000031569.jpg,24.764335,69.042623,154.570079,146.450073,-0.981070
images/000000031569.jpg,299.646204,128.554947,380.928464,241.681525,-0.984191
images/000000031569.jpg,1.000000,1.000000,555.996427,459.142561,-0.987634
images/000000031829.jpg,313.156854,196.307567,389.486790,311.288623,-0.900952
images/000000031829.jpg,187.006288,193.872742,406.491266,392.037706,-0.907920
images/000000031829.jpg,571.052361,339.987613,640.000000,425.000000,-0.910377
images/000000031829.jpg,100.804999,43.737031,518.975875,404.548141,-0.975324
images/000000032538.jpg,86.486164,1.000000,427.000000,400.597831,-0.968974
images/000000032700.jpg,36.303668,250.370809,232.346057,403.944386,-0.832586
images/000000032700.jpg,177.381529,236.391095,468.908933,421.482212,-0.913345
images/000000032909.jpg,52.679946,232.417235,468.000000,612.868899,-0.984200
images/000000033157.jpg,98.114379,16.809686,640.000000,640.000000,-0.971736
images/000000033561.jpg,119.243253,263.034338,189.256055,304.257455,-0.923016
images/000000033561.jpg,187.161227,337.938007,246.083126,419.315487,-0.987171
images/000000033959.jpg,288.365275,206.142355,386.022052,296.354193,-0.977095
images/000000033959.jpg,18.493101,39.241125,92.834842,91.149964,-0.996082
images/000000034014.jpg,42.668416,274.792215,136.803289,325.545691,-0.987121
images/000000034418.jpg,74.312413,1.000000,612.000000,469.519402,-0.884052
images/000000034525.jpg,554.571623,60.407043,640.000000,215.830122,-0.961062
images/000000034525.jpg,205.525083,166.639109,296.165299,219.905599,-0.982470
images/000000035242.jpg,73.736217,20.423965,263.532223,192.520082,-0.800352
images/000000035299.jpg,112.995834,145.966299,173.160140,198.283762,-0.904283
images/000000035299.jpg,374.988023,131.534347,448.940900,185.716541,-0.912619
images/000000035299.jpg,252.986892,131.704794,317.443745,185.862176,-0.939935
images/000000035299.jpg,185.592377,138.570108,263.497132,184.976554,-0.962825
images/000000035299.jpg,212.076189,129.288569,275.102369,223.852719,-0.970151
images/000000035299.jpg,295.672424,129.464917,345.217041,195.920739,-0.980351
images/000000035299.jpg,516.456347,131.269013,574.854663,181.489377,-0.984062
images/000000035478.jpg,544.933432,210.966450,624.784553,335.542017,-0.816783
images/000000035478.jpg,107.685648,202.188961,337.284282,342.673606,-0.855253
images/000000035478.jpg,398.775565,258.991439,526.030011,445.696325,-0.871365
images/000000035547.jpg,225.210946,1.000000,628.780314,353.300802,-0.967547
images/000000035671.jpg,92.313881,397.293577,231.847986,483.464431,-0.927113
images/000000035671.jpg,309.574127,326.743502,409.379220,456.257273,-0.968715
images/000000035671.jpg,1.000000,153.044881,135.812902,382.744197,-0.989667
images/000000036218.jpg,321.633536,198.334624,608.045198,386.431286,-0.777220
images/000000036218.jpg,119.454993,184.177931,351.845075,391.453345,-0.993919
images/000000036345.jpg,231.475574,1.000000,480.000000,236.225214,-0.977002
images/000000036345.jpg,163.599027,244.433177,244.157514,297.460294,-0.986529
images/000000037011.jpg,276.641514,142.655968,376.110555,294.421165,-0.848561
images/000000037011.jpg,96.660914,129.373511,359.338672,346.119512,-0.857336
images/000000037119.jpg,331.156859,63.133117,455.607877,240.412461,-0.729460
images/000000037119.jpg,521.763458,45.493381,589.310230,147.405887,-0.796672
images/000000037119.jpg,99.339087,52.488077,159.521892,138.422362,-0.845773
images/000000037119.jpg,145.738258,122.823545,291.012413,339.471172,-0.882736
images/000000037119.jpg,135.614255,101.071920,343.236212,409.732341,-0.986445
images/000000037230.jpg,476.472988,41.523322,640.000000,347.496699,-0.932543
images/000000037230.jpg,218.169037,297.566626,335.629747,427.000000,-0.959250
images/000000037230.jpg,72.584371,51.518816,630.352084,401.766617,-0.963522
images/000000038381.jpg,26.391460,113.694521,332.000000,364.078914,-0.947999
images/000000038381.jpg,53.290469,376.648843,168.151514,442.547795,-0.967287
images/000000038440.jpg,408.230358,230.572244,584.854727,338.348465,-0.684806
images/000000038440.jpg,168.998684,266.138840,240.049325,330.153774,-0.862045
images/000000038440.jpg,5.604515,246.695145,133.002634,340.866128,-0.968407
images/000000038440.jpg,154.212898,223.655628,234.501331,343.348333,-0.973905
images/000000039017.jpg,275.624836,200.173299,397.961898,367.982728,-0.588624
images/000000039017.jpg,143.072484,190.765788,259.001443,339.248144,-0.663506
images/000000039017.jpg,43.279877,184.444455,156.813243,354.632420,-0.724625
images/000000039017.jpg,499.012239,179.354001,559.394420,273.166386,-0.752129
images/000000039017.jpg,91.434456,177.295062,242.156826,377.082280,-0.791201
images/000000039017.jpg,239.779714,123.287849,421.851751,382.738902,-0.897929
images/000000039017.jpg,424.420158,171.600776,473.061622,242.280254,-0.934010
images/000000039017.jpg,460.342860,168.333309,557.522536,290.105143,-0.959401
images/000000039017.jpg,81.404635,166.717016,411.911999,427.076830,-0.970792
images/000000039017.jpg,414.574641,152.047270,600.300345,312.844806,-0.970988
images/000000039155.jpg,294.443807,229.058155,364.658566,328.848554,-0.867984
images/000000039155.jpg,25.918960,236.964242,242.713609,360.137948,-0.905224
images/000000039155.jpg,304.795946,223.894677,444.318112,342.449475,-0.972827
images/000000039155.jpg,292.771703,69.103531,417.137001,137.637614,-0.985756
images/000000039553.jpg,368.207912,174.811577,506.616761,257.805121,-0.637532
images/000000039553.jpg,322.227131,145.515789,529.209346,258.350012,-0.960006
images/000000039553.jpg,32.311514,38.985326,219.117870,304.869015,-0.980698
images/000000039553.jpg,70.438639,78.900837,411.285422,254.500699,-0.987406
images/000000039553.jpg,493.101508,123.839692,592.944478,182.251564,-0.997610
images/000000039864.jpg,118.939733,202.030571,349.126807,547.860392,-0.652436
images/000000040335.jpg,447.252380,72.752650,535.749673,129.622435,-0.711182
images/000000040335.jpg,124.060299,78.448186,190.319961,121.612772,-0.899691
images/000000040335.jpg,240.671220,82.730431,311.674044,124.225231,-0.926191
images/000000040335.jpg,395.155879,63.304102,540.535635,137.273994,-0.935231
images/000000040335.jpg,322.902059,87.785338,389.828245,129.959237,-0.963457
images/000000040335.jpg,320.573897,92.624209,435.487200,176.413354,-0.975601
images/000000040335.jpg,186.700360,83.875314,263.002844,131.437606,-0.976288
images/000000040335.jpg,538.500533,93.183825,607.432286,136.859833,-0.982143
images/000000040335.jpg,565.320977,109.386236,634.953117,169.460204,-0.999535
images/000000040923.jpg,265.836914,183.737335,335.322251,227.321279,-0.947059
images/000000040923.jpg,359.655415,156.182947,414.230556,233.638628,-0.957366
images/000000041146.jpg,174.774999,17.754690,544.125307,424.000000,-0.816853
images/000000041146.jpg,1.000000,160.093355,70.747637,256.935612,-0.899892
images/000000041146.jpg,59.665914,112.212643,163.766431,267.224255,-0.994557
images/000000041180.jpg,121.247500,265.941271,370.162217,477.683361,-0.877826
images/000000041180.jpg,70.950989,200.965567,137.240390,254.468455,-0.979668
images/000000041700.jpg,93.666581,105.660229,268.943631,214.086072,-0.816862
images/000000041826.jpg,323.883548,307.739078,418.431272,447.458314,-0.847682
images/000000041826.jpg,109.990763,325.191194,196.032080,446.984721,-0.925182
images/000000041826.jpg,224.255195,316.404717,392.019461,436.241107,-0.937159
images/000000041826.jpg,396.611263,310.693675,480.000000,445.097255,-0.947149
images/000000041826.jpg,103.931871,290.916852,240.114990,503.244502,-0.975736
images/000000042105.jpg,363.491366,172.088987,528.665371,314.203869,-0.888525
images/000000042105.jpg,255.575703,145.934937,483.857813,352.567647,-0.895685
images/000000042105.jpg,3.908387,162.332171,483.777102,397.320430,-0.975378
images/000000042124.jpg,1.000000,40.846359,274.535799,252.825044,-0.992953
images/000000042476.jpg,244.685253,224.209428,463.604689,347.653247,-0.926346
images/000000042675.jpg,193.723834,160.567240,447.842376,502.555282,-0.889803
images/000000042701.jpg,339.944151,291.783077,435.565905,368.454387,-0.886368
images/000000042701.jpg,137.062085,306.196262,237.624196,362.280243,-0.910760
images/000000042701.jpg,288.899107,45.453427,371.751162,100.538343,-0.970965
images/000000042799.jpg,348.242155,231.960016,408.418012,289.716434,-0.892285
images/000000042799.jpg,479.205386,240.357457,544.987954,295.127573,-0.990569
images/000000042799.jpg,411.527939,389.459999,520.021315,449.602746,-0.995124
images/000000042875.jpg,205.852890,184.113985,340.006381,383.430688,-0.782837
images/000000042875.jpg,58.852074,93.085046,221.150851,187.450587,-0.977378
images/000000042875.jpg,270.042007,365.975588,411.546916,583.416467,-0.997161
images/000000042875.jpg,299.823929,142.020838,375.442736,182.463307,-0.998214
images/000000043049.jpg,31.435039,283.418375,313.539591,443.122275,-0.822634
images/000000043049.jpg,331.596839,276.957051,492.812337,366.254715,-0.942061
images/000000043049.jpg,1.000000,246.302041,431.800193,480.000000,-0.964830
images/000000043333.jpg,38.145611,241.700541,171.426132,325.545313,-0.541759
images/000000043333.jpg,198.654285,246.879958,313.637809,321.303555,-0.552618
